product_id,product_name,category,product_price
6928,Mesh Wi-Fi System,Gardening & Outdoor,809.33
6929,Skateboard,Sports & Fitness,190.13
6930,Tablet Stand,Sports & Fitness,283.02
6931,Wall Clock,Home Appliances,644.92
6932,Hammock,Home Decor,945.62
6933,Robotic Vacuum Cleaner,Tools & Automotive,570.0
6934,Folding Chair,Tools & Automotive,802.26
6935,Picture Frame,Tools & Automotive,422.38
6936,Garden Hose,Personal Accessories,702.58
6937,Notebook,Sports & Fitness,498.07
6938,Tripod,Home Appliances,88.32
6939,Espresso Machine,Sports & Fitness,919.8
6940,Binoculars,Electronics,554.53
6941,Binoculars,Gardening & Outdoor,426.21
6942,Microphone,Furniture,382.33
6943,Patio Umbrella,Travel & Camping,452.99
6944,Bookshelf,Home Decor,165.18
6945,Headphone Stand,Personal Accessories,352.0
6946,Sleeping Bag,Home Decor,595.45
6947,Coffee Maker,Electronics,196.62
6948,Hammock,Home Appliances,34.8
6949,Dash Cam,Travel & Camping,88.26
6950,Stapler,Travel & Camping,253.31
6951,Dining Table,Personal Accessories,239.27
6952,Laptop Backpack,Tools & Automotive,103.17
6953,Floor Lamp,Electronics,167.47
6954,Patio Umbrella,Home Decor,893.6
6955,Humidifier,Travel & Camping,132.35
6956,Jumper Cables,Travel & Camping,970.23
6957,Essential Oil Diffuser,Personal Accessories,241.31
6958,Toaster Oven,Personal Accessories,859.84
6959,Robotic Vacuum Cleaner,Personal Accessories,467.72
6960,Charging Dock,Home Decor,498.33
6961,Car Charger,Sports & Fitness,562.57
6962,Toolbox,Office Supplies,543.48
6963,Air Fryer,Home Decor,389.07
6964,Floor Lamp,Gardening & Outdoor,923.77
6965,Sleeping Bag,Home Decor,561.23
6966,Wall Clock,Office Supplies,530.58
6967,Pen Set,Electronics,604.37
6968,Jack Stand,Gardening & Outdoor,62.9
6969,Bedside Lamp,Travel & Camping,951.02
6970,Bedside Lamp,Gardening & Outdoor,547.93
6971,Bookshelf,Tools & Automotive,614.83
6972,Air Compressor,Travel & Camping,434.74
6973,Essential Oil Diffuser,Home Appliances,22.59
6974,4K UHD Monitor,Furniture,481.96
6975,Canoe,Home Decor,616.54
6976,Weighted Blanket,Home Decor,671.3
6977,Hammock,Office Supplies,70.64
6978,E-reader,Personal Accessories,940.28
6979,Planting Pot Set,Sports & Fitness,410.43
6980,Resistance Bands,Personal Accessories,363.31
6981,USB Hub,Gardening & Outdoor,215.16
6982,Sleeping Bag,Home Decor,671.47
6983,Skateboard,Home Appliances,962.57
6984,Scented Candles,Tools & Automotive,361.36
6985,Foam Roller,Office Supplies,747.7
6986,Screen Protector,Sports & Fitness,96.91
6987,Toaster Oven,Office Supplies,411.52
6988,Wireless Keyboard,Home Decor,131.12
6989,Patio Umbrella,Travel & Camping,963.78
6990,Cable Organizer,Tools & Automotive,189.95
6991,Car Mount,Home Decor,701.52
6992,Pressure Gauge,Electronics,317.64
6993,Calculator,Travel & Camping,33.98
6994,Portable Bluetooth Speaker,Sports & Fitness,286.53
6995,Tire Inflator,Home Decor,352.01
6996,Cable Organizer,Travel & Camping,45.21
6997,Foam Roller,Home Appliances,962.0
6998,Charging Dock,Furniture,67.94
6999,Patio Umbrella,Electronics,962.01
7000,Bedside Lamp,Sports & Fitness,217.73
7001,Floor Mats,Home Appliances,503.02
7002,Hammock,Tools & Automotive,470.26
7003,Skateboard,Sports & Fitness,287.64
7004,Air Purifier,Electronics,454.31
7005,Tablet Stand,Gardening & Outdoor,964.19
7006,Stapler,Tools & Automotive,95.83
7007,Cordless Drill,Electronics,919.88
7008,Robotic Vacuum Cleaner,Electronics,416.64
7009,External Hard Drive,Home Appliances,508.5
7010,Essential Oil Diffuser,Tools & Automotive,230.8
7011,Car Charger,Home Appliances,554.95
7012,Ring Light,Travel & Camping,442.59
7013,Tent,Office Supplies,966.3
7014,Air Compressor,Home Appliances,55.53
7015,Tire Inflator,Electronics,708.44
7016,Pop Socket,Sports & Fitness,457.31
7017,External Hard Drive,Electronics,817.76
7018,Hammock,Gardening & Outdoor,219.33
7019,Cable Organizer,Electronics,550.81
7020,Cordless Drill,Electronics,962.54
7021,Skateboard,Gardening & Outdoor,13.24
7022,Floor Mats,Home Appliances,746.1
7023,Action Camera,Gardening & Outdoor,178.16
7024,Jump Rope,Furniture,352.92
7025,Treadmill,Gardening & Outdoor,747.05
7026,Webcam,Tools & Automotive,608.27
7027,Floor Mats,Tools & Automotive,586.57
7028,Picture Frame,Furniture,553.89
7029,Stapler,Sports & Fitness,194.71
7030,Hiking Boots,Sports & Fitness,104.83
7031,Weighted Blanket,Tools & Automotive,732.58
7032,Cordless Drill,Home Appliances,875.39
7033,Canoe,Furniture,545.37
7034,Action Camera,Gardening & Outdoor,382.37
7035,Folding Chair,Office Supplies,990.13
7036,Car Charger,Office Supplies,384.75
7037,Wall Clock,Furniture,873.64
7038,Treadmill,Tools & Automotive,232.41
7039,Soundbar,Tools & Automotive,464.01
7040,Microphone,Personal Accessories,648.21
7041,Webcam,Electronics,349.44
7042,Security Camera,Sports & Fitness,964.37
7043,Bookshelf,Gardening & Outdoor,310.03
7044,Drone,Travel & Camping,82.59
7045,Bicycle,Furniture,434.83
7046,Diffuser,Home Decor,268.76
7047,Car Seat Cover,Personal Accessories,711.23
7048,Electric Kettle,Furniture,999.6
7049,Laptop Backpack,Electronics,348.1
7050,Jumper Cables,Electronics,651.13
7051,Folding Chair,Home Appliances,31.77
7052,Power Bank,Electronics,136.57
7053,Toolbox,Travel & Camping,747.24
7054,Ring Light,Furniture,622.46
7055,Dehumidifier,Sports & Fitness,124.26
7056,Pressure Washer,Home Appliances,486.88
7057,Wall Clock,Personal Accessories,272.95
7058,Skateboard,Personal Accessories,310.32
7059,Wall Clock,Tools & Automotive,238.92
7060,Blender,Home Decor,996.88
7061,Standing Desk,Furniture,558.03
7062,External Hard Drive,Furniture,408.23
7063,Smart Thermostat,Travel & Camping,98.71
7064,Car Charger,Furniture,206.75
7065,Pen Set,Office Supplies,540.22
7066,Floor Lamp,Tools & Automotive,680.7
7067,Dumbbell Set,Furniture,997.86
7068,Gaming Mouse,Tools & Automotive,309.71
7069,Electric Kettle,Gardening & Outdoor,487.05
7070,Tent,Personal Accessories,429.05
7071,Pressure Washer,Electronics,327.86
7072,Pressure Gauge,Tools & Automotive,863.59
7073,Action Camera,Home Appliances,658.3
7074,Calculator,Personal Accessories,595.37
7075,Hammock,Personal Accessories,647.04
7076,Sleeping Bag,Electronics,149.53
7077,Pen Set,Sports & Fitness,513.34
7078,Handheld Garment Steamer,Furniture,865.2
7079,Stapler,Electronics,955.99
7080,Blender,Travel & Camping,824.61
7081,Tablet Stand,Electronics,901.85
7082,Wireless Charger,Tools & Automotive,897.34
7083,Ring Light,Home Appliances,76.66
7084,Humidifier,Home Appliances,683.5
7085,Bicycle,Travel & Camping,862.88
7086,Toolbox,Home Appliances,269.71
7087,Bookshelf,Tools & Automotive,418.52
7088,Wireless Charger,Personal Accessories,202.27
7089,Garden Hose,Furniture,172.86
7090,Wall Clock,Home Decor,977.46
7091,Action Camera,Electronics,856.44
7092,Standing Desk,Furniture,131.99
7093,Jumper Cables,Office Supplies,109.74
7094,Patio Umbrella,Personal Accessories,269.56
7095,Planting Pot Set,Home Decor,732.55
7096,Car Air Freshener,Furniture,508.78
7097,Power Bank,Gardening & Outdoor,810.02
7098,Wireless Keyboard,Electronics,351.37
7099,Pop Socket,Home Decor,70.18
7100,External Hard Drive,Furniture,46.12
7101,Folding Chair,Electronics,130.13
7102,Bookshelf,Furniture,802.43
7103,Power Bank,Furniture,288.06
7104,Digital Camera,Office Supplies,552.88
7105,USB Hub,Furniture,724.14
7106,External Hard Drive,Home Appliances,672.28
7107,Digital Camera,Electronics,257.11
7108,Charging Dock,Office Supplies,924.62
7109,Robotic Vacuum Cleaner,Gardening & Outdoor,275.1
7110,Dash Cam,Sports & Fitness,324.68
7111,Power Bank,Office Supplies,295.89
7112,Ring Light,Gardening & Outdoor,489.9
7113,Handheld Garment Steamer,Home Appliances,622.08
7114,Air Purifier,Electronics,148.18
7115,Desk Lamp,Home Appliances,173.78
7116,Portable Bluetooth Speaker,Furniture,844.16
7117,Hiking Boots,Furniture,826.11
7118,Desk Lamp,Electronics,597.68
7119,Hiking Boots,Personal Accessories,395.92
7120,Bookshelf,Home Decor,264.73
7121,Planting Pot Set,Furniture,587.57
7122,Ring Light,Tools & Automotive,472.72
7123,Pop Socket,Tools & Automotive,321.19
7124,Notebook,Tools & Automotive,120.82
7125,Air Purifier,Sports & Fitness,547.59
7126,Cordless Drill,Home Decor,368.59
7127,Smart Lock,Gardening & Outdoor,44.31
7128,Blender,Tools & Automotive,37.82
7129,Cable Organizer,Travel & Camping,806.78
7130,Microphone,Office Supplies,400.63
7131,Car Charger,Sports & Fitness,304.14
7132,Floor Mats,Travel & Camping,933.25
7133,Outdoor Grill,Sports & Fitness,40.58
7134,Notebook,Travel & Camping,621.8
7135,Standing Desk,Home Appliances,824.11
7136,Drone,Home Appliances,935.77
7137,Sleeping Bag,Travel & Camping,42.97
7138,Laptop Backpack,Gardening & Outdoor,593.66
7139,Wireless Keyboard,Travel & Camping,146.85
7140,Hammock,Tools & Automotive,436.66
7141,Headphone Stand,Travel & Camping,236.87
7142,Bicycle,Furniture,981.08
7143,Toaster Oven,Travel & Camping,512.54
7144,Smartwatch,Home Decor,630.93
7145,Pressure Washer,Electronics,803.19
7146,Jump Rope,Home Appliances,846.26
7147,Pressure Washer,Furniture,323.05
7148,Fishing Rod,Gardening & Outdoor,646.0
7149,External Hard Drive,Tools & Automotive,507.85
7150,Car Mount,Travel & Camping,273.11
7151,Portable Bluetooth Speaker,Office Supplies,457.63
7152,Jack Stand,Electronics,68.03
7153,Blender,Home Decor,564.91
7154,Drone,Tools & Automotive,272.47
7155,E-reader,Travel & Camping,699.24
7156,Drone,Furniture,317.0
7157,Car Air Freshener,Office Supplies,513.2
7158,Webcam,Sports & Fitness,940.77
7159,Phone Case,Gardening & Outdoor,279.98
7160,Headphone Stand,Home Appliances,725.1
7161,Stapler,Home Decor,712.1
7162,Charging Dock,Tools & Automotive,415.87
7163,Dash Cam,Furniture,160.85
7164,Weighted Blanket,Home Decor,891.72
7165,Blender,Gardening & Outdoor,91.5
7166,Dash Cam,Gardening & Outdoor,603.04
7167,Folding Chair,Gardening & Outdoor,748.15
7168,Standing Desk,Travel & Camping,729.95
7169,Notebook,Office Supplies,83.82
7170,Tent,Home Decor,198.16
7171,Pressure Washer,Home Decor,877.51
7172,Bedside Lamp,Home Decor,230.1
7173,Dining Table,Sports & Fitness,948.22
7174,Pen Set,Travel & Camping,295.53
7175,Throw Pillow,Home Appliances,527.05
7176,Handheld Garment Steamer,Office Supplies,190.35
7177,Throw Pillow,Electronics,431.54
7178,Pressure Gauge,Sports & Fitness,516.24
7179,Cordless Drill,Office Supplies,262.71
7180,Wireless Headphones,Travel & Camping,420.22
7181,Binoculars,Furniture,122.0
7182,Laptop Backpack,Personal Accessories,843.8
7183,Toaster Oven,Tools & Automotive,13.44
7184,Air Purifier,Sports & Fitness,827.18
7185,Resistance Bands,Home Appliances,266.39
7186,Ring Light,Electronics,917.23
7187,Headphone Stand,Gardening & Outdoor,292.81
7188,Digital Camera,Electronics,661.3
7189,Floor Mats,Furniture,774.65
7190,Calculator,Office Supplies,661.06
7191,Folding Chair,Tools & Automotive,10.83
7192,Patio Umbrella,Travel & Camping,879.07
7193,Dehumidifier,Travel & Camping,237.51
7194,Portable Bluetooth Speaker,Home Appliances,428.42
7195,Ergonomic Office Chair,Office Supplies,358.51
7196,Drone,Home Decor,38.33
7197,Tent,Electronics,562.08
7198,Smart Lock,Home Appliances,561.69
7199,Humidifier,Furniture,144.35
7200,Handheld Garment Steamer,Travel & Camping,136.89
7201,Desk Lamp,Furniture,557.89
7202,Canoe,Sports & Fitness,583.11
7203,Pop Socket,Home Decor,548.01
7204,Area Rug,Personal Accessories,132.79
7205,Screen Protector,Personal Accessories,825.06
7206,Jumper Cables,Gardening & Outdoor,919.0
7207,Coffee Maker,Sports & Fitness,961.94
7208,Smart Lock,Travel & Camping,429.54
7209,Soundbar,Travel & Camping,23.89
7210,Coffee Maker,Gardening & Outdoor,920.56
7211,Wireless Headphones,Home Appliances,231.2
7212,Yoga Mat,Home Appliances,834.64
7213,Jumper Cables,Office Supplies,364.39
7214,Resistance Bands,Home Appliances,852.24
7215,Microphone,Gardening & Outdoor,374.63
7216,Jump Rope,Office Supplies,126.41
7217,Sofa Bed,Sports & Fitness,774.32
7218,Toaster Oven,Sports & Fitness,374.8
7219,Coffee Maker,Personal Accessories,356.07
7220,Wall Clock,Sports & Fitness,889.46
7221,Lawn Mower,Gardening & Outdoor,335.57
7222,Cordless Drill,Tools & Automotive,125.31
7223,Bedside Lamp,Office Supplies,206.2
7224,Smartwatch,Sports & Fitness,55.51
7225,Bicycle,Furniture,941.4
7226,Cable Organizer,Office Supplies,891.55
7227,Throw Pillow,Office Supplies,565.16
7228,Sleeping Bag,Personal Accessories,933.12
7229,Pressure Washer,Sports & Fitness,262.55
7230,Laptop Backpack,Personal Accessories,413.29
7231,Air Purifier,Home Appliances,49.93
7232,Microphone,Home Appliances,525.22
7233,Jack Stand,Tools & Automotive,23.9
7234,Throw Pillow,Tools & Automotive,921.92
7235,Lawn Mower,Gardening & Outdoor,406.89
7236,Bedside Lamp,Electronics,962.26
7237,4K UHD Monitor,Gardening & Outdoor,370.6
7238,Solar-Powered Garden Lights,Gardening & Outdoor,916.44
7239,Sleeping Bag,Office Supplies,540.69
7240,Car Seat Cover,Travel & Camping,320.42
7241,Area Rug,Home Decor,782.84
7242,Pressure Washer,Travel & Camping,363.98
7243,Toolbox,Home Decor,536.35
7244,Car Charger,Electronics,537.74
7245,Humidifier,Sports & Fitness,649.29
7246,Phone Case,Furniture,100.32
7247,Wireless Keyboard,Personal Accessories,79.93
7248,E-reader,Travel & Camping,857.77
7249,Wireless Headphones,Home Decor,894.76
7250,Foam Roller,Home Decor,295.85
7251,Yoga Mat,Electronics,510.05
7252,Canoe,Electronics,634.13
7253,Floor Lamp,Home Appliances,801.88
7254,Blender,Home Decor,421.43
7255,Pressure Gauge,Office Supplies,498.28
7256,Digital Camera,Travel & Camping,203.27
7257,Security Camera,Personal Accessories,852.62
7258,Notebook,Travel & Camping,943.19
7259,Electric Kettle,Gardening & Outdoor,914.58
7260,Scented Candles,Furniture,78.83
7261,Water Bottle,Sports & Fitness,358.41
7262,Notebook,Travel & Camping,599.3
7263,Projector,Tools & Automotive,758.58
7264,Area Rug,Furniture,818.65
7265,Bicycle,Tools & Automotive,205.79
7266,Security Camera,Home Decor,768.95
7267,Mesh Wi-Fi System,Travel & Camping,298.8
7268,Power Bank,Furniture,375.05
7269,Coffee Maker,Electronics,488.78
7270,Toaster Oven,Home Appliances,851.89
7271,Cable Organizer,Office Supplies,958.31
7272,Pressure Washer,Travel & Camping,651.95
7273,Scented Candles,Home Decor,822.96
7274,Standing Desk,Electronics,19.14
7275,Laptop Backpack,Office Supplies,23.52
7276,Picture Frame,Travel & Camping,704.24
7277,Ergonomic Office Chair,Personal Accessories,992.91
7278,Security Camera,Tools & Automotive,238.76
7279,Sofa Bed,Personal Accessories,360.72
7280,Floor Mats,Tools & Automotive,149.63
7281,Humidifier,Tools & Automotive,674.74
7282,Car Seat Cover,Tools & Automotive,872.86
7283,Floor Lamp,Furniture,411.09
7284,Gaming Mouse,Travel & Camping,917.68
7285,Ergonomic Office Chair,Furniture,780.91
7286,Cable Organizer,Electronics,817.97
7287,Action Camera,Personal Accessories,586.38
7288,4K UHD Monitor,Travel & Camping,177.91
7289,E-reader,Office Supplies,960.16
7290,Garden Hose,Sports & Fitness,941.12
7291,Dumbbell Set,Personal Accessories,127.33
7292,Foam Roller,Personal Accessories,486.97
7293,Diffuser,Sports & Fitness,944.97
7294,Hiking Boots,Furniture,532.68
7295,Essential Oil Diffuser,Office Supplies,186.42
7296,Jump Rope,Furniture,978.76
7297,Treadmill,Sports & Fitness,516.77
7298,Drone,Home Decor,296.6
7299,Calculator,Sports & Fitness,467.63
7300,Wireless Charger,Electronics,577.05
7301,Jump Rope,Office Supplies,794.41
7302,Desk Lamp,Furniture,280.6
7303,Tablet Stand,Home Decor,624.03
7304,Toaster Oven,Tools & Automotive,556.52
7305,External Hard Drive,Travel & Camping,890.97
7306,Cable Organizer,Sports & Fitness,286.49
7307,Dumbbell Set,Gardening & Outdoor,948.61
7308,Blender,Travel & Camping,787.27
7309,Essential Oil Diffuser,Sports & Fitness,637.17
7310,Canoe,Tools & Automotive,929.41
7311,Hammock,Tools & Automotive,45.33
7312,Handheld Garment Steamer,Home Decor,583.72
7313,Sofa Bed,Tools & Automotive,903.69
7314,Air Compressor,Home Decor,520.74
7315,Smartwatch,Office Supplies,92.28
7316,Microphone,Tools & Automotive,158.11
7317,Dining Table,Home Decor,474.04
7318,Air Compressor,Personal Accessories,351.44
7319,Laptop Backpack,Home Decor,665.1
7320,Action Camera,Home Appliances,733.29
7321,Pop Socket,Home Appliances,109.64
7322,Standing Desk,Sports & Fitness,604.74
7323,Tripod,Office Supplies,329.83
7324,Wireless Charger,Office Supplies,422.46
7325,Floor Lamp,Tools & Automotive,573.24
7326,Car Mount,Travel & Camping,623.46
7327,Dining Table,Sports & Fitness,861.5
7328,USB Hub,Gardening & Outdoor,627.9
7329,Floor Lamp,Personal Accessories,776.61
7330,Dash Cam,Sports & Fitness,17.04
7331,Standing Desk,Electronics,297.84
7332,E-reader,Furniture,948.87
7333,Scented Candles,Personal Accessories,410.46
7334,Planting Pot Set,Furniture,103.56
7335,Canoe,Tools & Automotive,684.86
7336,Toaster Oven,Travel & Camping,299.79
7337,USB Hub,Home Appliances,499.11
7338,Desk Lamp,Gardening & Outdoor,454.53
7339,Smart Lock,Home Appliances,184.28
7340,Bookshelf,Travel & Camping,677.11
7341,Pressure Gauge,Gardening & Outdoor,359.34
7342,Skateboard,Gardening & Outdoor,466.81
7343,Hole Puncher,Home Decor,970.86
7344,Car Air Freshener,Home Appliances,112.84
7345,Car Seat Cover,Furniture,538.21
7346,Toolbox,Sports & Fitness,547.17
7347,Planting Pot Set,Tools & Automotive,765.24
7348,Digital Camera,Personal Accessories,579.7
7349,Dash Cam,Gardening & Outdoor,400.93
7350,Dumbbell Set,Office Supplies,980.87
7351,Water Bottle,Furniture,138.45
7352,USB Hub,Electronics,665.63
7353,Screen Protector,Travel & Camping,146.26
7354,Webcam,Sports & Fitness,602.45
7355,Pressure Gauge,Electronics,401.21
7356,Humidifier,Home Decor,180.82
7357,Security Camera,Travel & Camping,94.42
7358,Tripod,Travel & Camping,73.82
7359,Webcam,Personal Accessories,297.14
7360,Sleeping Bag,Personal Accessories,804.12
7361,Microphone,Gardening & Outdoor,773.89
7362,Pop Socket,Travel & Camping,231.02
7363,Smartwatch,Home Decor,761.1
7364,Wireless Headphones,Gardening & Outdoor,72.29
7365,Smart Lock,Gardening & Outdoor,139.85
7366,Air Purifier,Home Appliances,29.95
7367,Folding Chair,Gardening & Outdoor,401.41
7368,Solar-Powered Garden Lights,Electronics,611.62
7369,Sofa Bed,Gardening & Outdoor,588.06
7370,Canoe,Office Supplies,355.97
7371,Pressure Washer,Electronics,920.8
7372,Sofa Bed,Furniture,594.5
7373,Headphone Stand,Travel & Camping,301.47
7374,Diffuser,Home Appliances,192.0
7375,Patio Umbrella,Office Supplies,984.09
7376,Smart Lock,Office Supplies,480.76
7377,Calculator,Personal Accessories,754.7
7378,Calculator,Home Decor,339.97
7379,Action Camera,Electronics,287.44
7380,Car Mount,Office Supplies,731.73
7381,Sleeping Bag,Home Decor,228.47
7382,Outdoor Grill,Personal Accessories,768.08
7383,Calculator,Travel & Camping,688.5
7384,Pop Socket,Home Decor,484.86
7385,Coffee Maker,Home Appliances,904.91
7386,Dehumidifier,Sports & Fitness,154.66
7387,Resistance Bands,Sports & Fitness,599.42
7388,Desk Lamp,Home Decor,284.95
7389,Fishing Rod,Personal Accessories,403.15
7390,Foam Roller,Travel & Camping,688.26
7391,Hiking Boots,Gardening & Outdoor,418.57
7392,Portable Bluetooth Speaker,Office Supplies,574.25
7393,Notebook,Travel & Camping,105.98
7394,Car Mount,Office Supplies,878.38
7395,Throw Pillow,Travel & Camping,591.7
7396,Pressure Washer,Home Appliances,242.82
7397,Electric Kettle,Travel & Camping,855.19
7398,Microphone,Home Appliances,492.95
7399,Espresso Machine,Furniture,694.83
7400,Area Rug,Furniture,706.2
